Date,Product,Category,Price,Sales_Quantity,Revenue,Region,Customer_Rating
17-05-2023,Yippee Noodles,Food,294,244,71736,East,4.2
17-05-2023,Classmate Notebooks,Stationery,284,510,144840,West,4.4
17-05-2023,Fiama Shower Gel,Personal Care,174,76,13224,North,4.9
17-05-2023,Vivel Soap,Personal Care,157,330,51810,West,3.9
17-05-2023,ITC Master Chef Frozen Foods,Food,233,833,194089,South,3.8
17-05-2023,Engage Deodorants,Personal Care,39,94,3666,South,4
17-05-2023,Candyman Toffees,Food,150,476,71400,North,4.5
18-05-2023,Aashirvaad Atta,Food,31,741,22971,West,4.8
18-05-2023,Sunfeast Biscuits,Food,240,964,231360,West,4.5
18-05-2023,Bingo Chips,Food,248,384,95232,North,4.7
18-05-2023,Yippee Noodles,Food,297,437,129789,North,3.7
18-05-2023,Classmate Notebooks,Stationery,135,636,85860,South,4
18-05-2023,Fiama Shower Gel,Personal Care,299,638,190762,South,5
18-05-2023,Vivel Soap,Personal Care,104,184,19136,South,3.7
18-05-2023,ITC Master Chef Frozen Foods,Food,168,433,72744,North,4.6
18-05-2023,Engage Deodorants,Personal Care,198,464,91872,North,3.9
18-05-2023,Candyman Toffees,Food,297,883,262251,South,4.2
19-05-2023,Aashirvaad Atta,Food,139,243,33777,North,4
19-05-2023,Sunfeast Biscuits,Food,153,65,9945,North,3.8
19-05-2023,Bingo Chips,Food,116,137,15892,East,4.7
19-05-2023,Yippee Noodles,Food,13,376,4888,South,3.5
19-05-2023,Classmate Notebooks,Stationery,104,770,80080,West,4.8
19-05-2023,Fiama Shower Gel,Personal Care,56,230,12880,South,4.6
19-05-2023,Vivel Soap,Personal Care,115,841,96715,East,4.3
19-05-2023,ITC Master Chef Frozen Foods,Food,180,380,68400,West,4.8
19-05-2023,Engage Deodorants,Personal Care,204,539,109956,South,4.8
19-05-2023,Candyman Toffees,Food,153,947,144891,South,4.4
20-05-2023,Aashirvaad Atta,Food,93,727,67611,West,3.7
20-05-2023,Sunfeast Biscuits,Food,275,493,135575,North,4.9
20-05-2023,Bingo Chips,Food,51,352,17952,West,3.6
20-05-2023,Yippee Noodles,Food,246,583,143418,South,3.7
20-05-2023,Classmate Notebooks,Stationery,292,602,175784,West,5
20-05-2023,Fiama Shower Gel,Personal Care,98,371,36358,North,4.1
20-05-2023,Vivel Soap,Personal Care,85,907,77095,West,3.5
20-05-2023,ITC Master Chef Frozen Foods,Food,235,737,173195,West,3.5
20-05-2023,Engage Deodorants,Personal Care,75,370,27750,West,4.5
20-05-2023,Candyman Toffees,Food,168,618,103824,North,4.9
21-05-2023,Aashirvaad Atta,Food,24,573,13752,West,4.4
21-05-2023,Sunfeast Biscuits,Food,134,920,123280,South,4.3
21-05-2023,Bingo Chips,Food,119,895,106505,West,4.8
21-05-2023,Yippee Noodles,Food,171,177,30267,South,4.8
21-05-2023,Classmate Notebooks,Stationery,45,734,33030,South,3.9
21-05-2023,Fiama Shower Gel,Personal Care,136,897,121992,West,5
21-05-2023,Vivel Soap,Personal Care,226,145,32770,West,4.5
21-05-2023,ITC Master Chef Frozen Foods,Food,157,579,90903,East,4.4
21-05-2023,Engage Deodorants,Personal Care,132,449,59268,West,3.8
21-05-2023,Candyman Toffees,Food,158,153,24174,East,3.7
22-05-2023,Aashirvaad Atta,Food,215,759,163185,North,4.5
22-05-2023,Sunfeast Biscuits,Food,96,191,18336,South,3.7
22-05-2023,Bingo Chips,Food,297,576,171072,North,3.6
22-05-2023,Yippee Noodles,Food,53,659,34927,East,4
22-05-2023,Classmate Notebooks,Stationery,113,817,92321,East,4.7
22-05-2023,Fiama Shower Gel,Personal Care,52,914,47528,East,3.5
22-05-2023,Vivel Soap,Personal Care,282,525,148050,South,3.9
22-05-2023,ITC Master Chef Frozen Foods,Food,199,849,168951,East,4.8
22-05-2023,Engage Deodorants,Personal Care,221,340,75140,North,4.8
22-05-2023,Candyman Toffees,Food,104,839,87256,North,4.5
23-05-2023,Aashirvaad Atta,Food,228,650,148200,North,4.1
23-05-2023,Sunfeast Biscuits,Food,221,989,218569,East,3.6
23-05-2023,Bingo Chips,Food,63,393,24759,South,4.1
23-05-2023,Yippee Noodles,Food,227,577,130979,South,5
23-05-2023,Classmate Notebooks,Stationery,202,944,190688,East,4
23-05-2023,Fiama Shower Gel,Personal Care,138,898,123924,West,4.2
23-05-2023,Vivel Soap,Personal Care,17,78,1326,North,4.5
23-05-2023,ITC Master Chef Frozen Foods,Food,140,237,33180,East,3.7
23-05-2023,Engage Deodorants,Personal Care,213,261,55593,North,4.6
23-05-2023,Candyman Toffees,Food,176,821,144496,East,4.1
24-05-2023,Aashirvaad Atta,Food,111,734,81474,North,4.7
24-05-2023,Sunfeast Biscuits,Food,197,490,96530,West,3.9
24-05-2023,Bingo Chips,Food,120,998,119760,East,4.7
24-05-2023,Yippee Noodles,Food,220,249,54780,West,4.9
24-05-2023,Classmate Notebooks,Stationery,124,75,9300,North,3.9
24-05-2023,Fiama Shower Gel,Personal Care,146,69,10074,West,4.5
24-05-2023,Vivel Soap,Personal Care,48,484,23232,East,4.4
24-05-2023,ITC Master Chef Frozen Foods,Food,276,715,197340,East,3.9
24-05-2023,Engage Deodorants,Personal Care,107,476,50932,South,3.9
24-05-2023,Candyman Toffees,Food,239,418,99902,North,4.4
25-05-2023,Aashirvaad Atta,Food,241,377,90857,South,4.4
25-05-2023,Sunfeast Biscuits,Food,272,316,85952,West,4.9
25-05-2023,Bingo Chips,Food,163,919,149797,East,4.3
25-05-2023,Yippee Noodles,Food,60,678,40680,North,4.3
25-05-2023,Classmate Notebooks,Stationery,97,769,74593,North,3.6
25-05-2023,Fiama Shower Gel,Personal Care,127,615,78105,South,4
25-05-2023,Vivel Soap,Personal Care,269,124,33356,East,4.9
25-05-2023,ITC Master Chef Frozen Foods,Food,131,572,74932,North,4.1
25-05-2023,Engage Deodorants,Personal Care,224,478,107072,West,3.7
25-05-2023,Candyman Toffees,Food,244,416,101504,North,4
26-05-2023,Aashirvaad Atta,Food,63,590,37170,West,4
26-05-2023,Sunfeast Biscuits,Food,279,383,106857,West,3.6
26-05-2023,Bingo Chips,Food,282,769,216858,West,3.7
26-05-2023,Yippee Noodles,Food,102,734,74868,West,3.7
26-05-2023,Classmate Notebooks,Stationery,226,996,225096,East,3.5
26-05-2023,Fiama Shower Gel,Personal Care,56,230,12880,West,4.2
26-05-2023,Vivel Soap,Personal Care,96,266,25536,South,4.9
26-05-2023,ITC Master Chef Frozen Foods,Food,219,218,47742,North,3.8
26-05-2023,Engage Deodorants,Personal Care,239,869,207691,West,3.9
26-05-2023,Candyman Toffees,Food,197,979,192863,West,3.6
27-05-2023,Aashirvaad Atta,Food,227,309,70143,South,4.3
27-05-2023,Sunfeast Biscuits,Food,187,506,94622,West,3.6
27-05-2023,Bingo Chips,Food,262,969,253878,South,4.7
27-05-2023,Yippee Noodles,Food,253,684,173052,West,4.5
27-05-2023,Classmate Notebooks,Stationery,155,205,31775,West,3.9
27-05-2023,Fiama Shower Gel,Personal Care,56,812,45472,West,4.1
27-05-2023,Vivel Soap,Personal Care,26,600,15600,South,4.9
27-05-2023,ITC Master Chef Frozen Foods,Food,48,538,25824,South,4.7
27-05-2023,Engage Deodorants,Personal Care,287,252,72324,West,4.7
27-05-2023,Candyman Toffees,Food,231,853,197043,North,4.7
28-05-2023,Aashirvaad Atta,Food,264,504,133056,East,4.5
28-05-2023,Sunfeast Biscuits,Food,96,139,13344,South,3.8
28-05-2023,Bingo Chips,Food,53,761,40333,East,4.7
28-05-2023,Yippee Noodles,Food,110,963,105930,North,4.4
28-05-2023,Classmate Notebooks,Stationery,39,810,31590,South,4.8
28-05-2023,Fiama Shower Gel,Personal Care,238,573,136374,East,4.9
28-05-2023,Vivel Soap,Personal Care,255,454,115770,North,3.5
28-05-2023,ITC Master Chef Frozen Foods,Food,170,796,135320,East,3.7
28-05-2023,Engage Deodorants,Personal Care,267,741,197847,West,3.5
28-05-2023,Candyman Toffees,Food,283,308,87164,South,3.8
29-05-2023,Aashirvaad Atta,Food,245,471,115395,North,3.8
29-05-2023,Sunfeast Biscuits,Food,104,427,44408,East,4.2
29-05-2023,Bingo Chips,Food,219,245,53655,North,4
29-05-2023,Yippee Noodles,Food,31,499,15469,South,4.7
29-05-2023,Classmate Notebooks,Stationery,34,552,18768,East,4.4
29-05-2023,Fiama Shower Gel,Personal Care,260,193,50180,East,4.8
29-05-2023,Vivel Soap,Personal Care,233,269,62677,North,3.5
29-05-2023,ITC Master Chef Frozen Foods,Food,274,478,130972,North,4.7
29-05-2023,Engage Deodorants,Personal Care,224,246,55104,West,4.6
29-05-2023,Candyman Toffees,Food,260,856,222560,East,4.1
30-05-2023,Aashirvaad Atta,Food,132,928,122496,South,3.7
30-05-2023,Sunfeast Biscuits,Food,38,84,3192,East,3.6
30-05-2023,Bingo Chips,Food,86,398,34228,West,4.2
30-05-2023,Yippee Noodles,Food,17,171,2907,West,3.7
30-05-2023,Classmate Notebooks,Stationery,188,646,121448,West,3.5
30-05-2023,Fiama Shower Gel,Personal Care,25,382,9550,North,5
30-05-2023,Vivel Soap,Personal Care,24,888,21312,North,3.6
30-05-2023,ITC Master Chef Frozen Foods,Food,287,457,131159,West,4.3
30-05-2023,Engage Deodorants,Personal Care,10,315,3150,South,4.9
30-05-2023,Candyman Toffees,Food,209,418,87362,West,3.6
31-05-2023,Aashirvaad Atta,Food,197,715,140855,South,4.6
31-05-2023,Sunfeast Biscuits,Food,288,220,63360,North,4.5
31-05-2023,Bingo Chips,Food,34,579,19686,East,4.9
31-05-2023,Yippee Noodles,Food,293,707,207151,East,4.5
31-05-2023,Classmate Notebooks,Stationery,101,228,23028,West,4
31-05-2023,Fiama Shower Gel,Personal Care,120,186,22320,West,4.1
31-05-2023,Vivel Soap,Personal Care,229,530,121370,North,3.5
31-05-2023,ITC Master Chef Frozen Foods,Food,15,841,12615,South,4
31-05-2023,Engage Deodorants,Personal Care,278,758,210724,South,3.6
31-05-2023,Candyman Toffees,Food,75,862,64650,East,4.2
01-06-2023,Aashirvaad Atta,Food,85,544,46240,East,4.2
01-06-2023,Sunfeast Biscuits,Food,258,488,125904,East,4.7
01-06-2023,Bingo Chips,Food,35,799,27965,North,4.9
01-06-2023,Yippee Noodles,Food,225,282,63450,East,4.4
01-06-2023,Classmate Notebooks,Stationery,223,712,158776,East,3.5
01-06-2023,Fiama Shower Gel,Personal Care,85,488,41480,West,3.9
01-06-2023,Vivel Soap,Personal Care,196,338,66248,East,4.7
01-06-2023,ITC Master Chef Frozen Foods,Food,189,302,57078,North,3.8
01-06-2023,Engage Deodorants,Personal Care,108,659,71172,West,4.5
01-06-2023,Candyman Toffees,Food,89,343,30527,East,4.1
02-06-2023,Aashirvaad Atta,Food,159,577,91743,East,4.4
02-06-2023,Sunfeast Biscuits,Food,182,607,110474,East,3.5
02-06-2023,Bingo Chips,Food,223,134,29882,North,4.2
02-06-2023,Yippee Noodles,Food,74,695,51430,West,4
02-06-2023,Classmate Notebooks,Stationery,167,638,106546,East,4.4
02-06-2023,Fiama Shower Gel,Personal Care,234,966,226044,East,4.2
02-06-2023,Vivel Soap,Personal Care,97,932,90404,East,4.7
02-06-2023,ITC Master Chef Frozen Foods,Food,179,184,32936,West,4.7
02-06-2023,Engage Deodorants,Personal Care,143,396,56628,North,4.5
02-06-2023,Candyman Toffees,Food,296,582,172272,West,4.6
03-06-2023,Aashirvaad Atta,Food,86,226,19436,North,3.7
03-06-2023,Sunfeast Biscuits,Food,255,678,172890,West,3.6
03-06-2023,Bingo Chips,Food,34,107,3638,South,3.5
03-06-2023,Yippee Noodles,Food,258,599,154542,East,3.6
03-06-2023,Classmate Notebooks,Stationery,151,883,133333,East,4.9
03-06-2023,Fiama Shower Gel,Personal Care,234,713,166842,West,3.5
03-06-2023,Vivel Soap,Personal Care,250,933,233250,North,4.1
03-06-2023,ITC Master Chef Frozen Foods,Food,44,751,33044,North,4.5
03-06-2023,Engage Deodorants,Personal Care,135,540,72900,West,4.4
03-06-2023,Candyman Toffees,Food,235,270,63450,East,4.7
04-06-2023,Aashirvaad Atta,Food,34,577,19618,North,3.9
04-06-2023,Sunfeast Biscuits,Food,138,91,12558,South,3.8
04-06-2023,Bingo Chips,Food,245,921,225645,South,3.9
04-06-2023,Yippee Noodles,Food,54,695,37530,South,4.4
04-06-2023,Classmate Notebooks,Stationery,57,540,30780,South,3.6
04-06-2023,Fiama Shower Gel,Personal Care,19,591,11229,South,4.6
04-06-2023,Vivel Soap,Personal Care,97,805,78085,East,4
04-06-2023,ITC Master Chef Frozen Foods,Food,24,565,13560,North,4.5
04-06-2023,Engage Deodorants,Personal Care,118,186,21948,North,3.9
04-06-2023,Candyman Toffees,Food,281,192,53952,West,3.7
05-06-2023,Aashirvaad Atta,Food,78,296,23088,East,4.5
05-06-2023,Sunfeast Biscuits,Food,155,672,104160,North,4.5
05-06-2023,Bingo Chips,Food,269,987,265503,North,4.6
05-06-2023,Yippee Noodles,Food,104,666,69264,West,4.8
05-06-2023,Classmate Notebooks,Stationery,200,415,83000,South,3.6
05-06-2023,Fiama Shower Gel,Personal Care,126,316,39816,North,3.8
05-06-2023,Vivel Soap,Personal Care,173,425,73525,North,4.1
05-06-2023,ITC Master Chef Frozen Foods,Food,83,557,46231,West,4.6
05-06-2023,Engage Deodorants,Personal Care,208,179,37232,West,4.5
05-06-2023,Candyman Toffees,Food,288,664,191232,East,5
06-06-2023,Aashirvaad Atta,Food,160,718,114880,East,4
06-06-2023,Sunfeast Biscuits,Food,206,784,161504,South,4.5
06-06-2023,Bingo Chips,Food,285,797,227145,North,3.6
06-06-2023,Yippee Noodles,Food,139,714,99246,East,4.6
06-06-2023,Classmate Notebooks,Stationery,229,155,35495,East,4.6
06-06-2023,Fiama Shower Gel,Personal Care,195,148,28860,South,4.1
06-06-2023,Vivel Soap,Personal Care,201,374,75174,East,3.8
06-06-2023,ITC Master Chef Frozen Foods,Food,153,433,66249,West,4.9
06-06-2023,Engage Deodorants,Personal Care,24,266,6384,East,4
06-06-2023,Candyman Toffees,Food,192,319,61248,South,3.8
07-06-2023,Aashirvaad Atta,Food,109,568,61912,North,3.5
07-06-2023,Sunfeast Biscuits,Food,153,160,24480,East,3.9
07-06-2023,Bingo Chips,Food,81,771,62451,West,4
07-06-2023,Yippee Noodles,Food,92,603,55476,North,4.3
07-06-2023,Classmate Notebooks,Stationery,16,204,3264,West,4.7
07-06-2023,Fiama Shower Gel,Personal Care,15,969,14535,South,3.6
07-06-2023,Vivel Soap,Personal Care,294,175,51450,North,4
07-06-2023,ITC Master Chef Frozen Foods,Food,183,201,36783,East,3.8
07-06-2023,Engage Deodorants,Personal Care,124,943,116932,East,4
07-06-2023,Candyman Toffees,Food,84,215,18060,East,3.5
08-06-2023,Aashirvaad Atta,Food,99,737,72963,West,4
08-06-2023,Sunfeast Biscuits,Food,231,876,202356,West,4.7
08-06-2023,Bingo Chips,Food,121,785,94985,East,4.7
08-06-2023,Yippee Noodles,Food,118,946,111628,West,4.4
08-06-2023,Classmate Notebooks,Stationery,205,84,17220,South,4.8
08-06-2023,Fiama Shower Gel,Personal Care,246,665,163590,North,4.8
08-06-2023,Vivel Soap,Personal Care,228,513,116964,West,4.8
08-06-2023,ITC Master Chef Frozen Foods,Food,96,602,57792,South,4.7
08-06-2023,Engage Deodorants,Personal Care,187,624,116688,North,4.6
08-06-2023,Candyman Toffees,Food,196,432,84672,West,4.2
09-06-2023,Aashirvaad Atta,Food,57,273,15561,East,4.9
09-06-2023,Sunfeast Biscuits,Food,108,165,17820,West,4.2
09-06-2023,Bingo Chips,Food,262,366,95892,North,4
09-06-2023,Yippee Noodles,Food,33,677,22341,South,3.7
09-06-2023,Classmate Notebooks,Stationery,215,547,117605,South,3.6
09-06-2023,Fiama Shower Gel,Personal Care,36,320,11520,East,4.8
09-06-2023,Vivel Soap,Personal Care,273,640,174720,East,3.9
09-06-2023,ITC Master Chef Frozen Foods,Food,198,977,193446,West,5
09-06-2023,Engage Deodorants,Personal Care,250,830,207500,South,5
09-06-2023,Candyman Toffees,Food,88,285,25080,North,4.3
10-06-2023,Aashirvaad Atta,Food,107,131,14017,North,4.2
10-06-2023,Sunfeast Biscuits,Food,201,814,163614,South,4.1
10-06-2023,Bingo Chips,Food,218,406,88508,West,4.5
10-06-2023,Yippee Noodles,Food,103,142,14626,North,4.2
10-06-2023,Classmate Notebooks,Stationery,254,71,18034,West,3.8
10-06-2023,Fiama Shower Gel,Personal Care,131,177,23187,North,4.1
10-06-2023,Vivel Soap,Personal Care,139,181,25159,South,4.3
10-06-2023,ITC Master Chef Frozen Foods,Food,90,374,33660,West,3.9
10-06-2023,Engage Deodorants,Personal Care,25,868,21700,West,3.6
10-06-2023,Candyman Toffees,Food,210,758,159180,South,4.8
11-06-2023,Aashirvaad Atta,Food,274,924,253176,West,4.9
11-06-2023,Sunfeast Biscuits,Food,223,327,72921,North,4.7
11-06-2023,Bingo Chips,Food,260,927,241020,East,4.8
11-06-2023,Yippee Noodles,Food,106,562,59572,West,3.7
11-06-2023,Classmate Notebooks,Stationery,134,131,17554,East,3.6
11-06-2023,Fiama Shower Gel,Personal Care,41,210,8610,North,4.6
11-06-2023,Vivel Soap,Personal Care,237,749,177513,West,5
11-06-2023,ITC Master Chef Frozen Foods,Food,299,648,193752,West,4.6
11-06-2023,Engage Deodorants,Personal Care,65,674,43810,South,4.1
11-06-2023,Candyman Toffees,Food,191,162,30942,East,4.2
12-06-2023,Aashirvaad Atta,Food,198,475,94050,South,4.8
12-06-2023,Sunfeast Biscuits,Food,191,548,104668,South,3.5
12-06-2023,Bingo Chips,Food,205,884,181220,South,4.7
12-06-2023,Yippee Noodles,Food,115,824,94760,South,4.6
12-06-2023,Classmate Notebooks,Stationery,202,117,23634,West,5
12-06-2023,Fiama Shower Gel,Personal Care,294,966,284004,North,4.3
12-06-2023,Vivel Soap,Personal Care,260,480,124800,East,4.1
12-06-2023,ITC Master Chef Frozen Foods,Food,193,740,142820,West,3.5
12-06-2023,Engage Deodorants,Personal Care,74,743,54982,West,3.9
12-06-2023,Candyman Toffees,Food,92,880,80960,West,3.6
13-06-2023,Aashirvaad Atta,Food,108,623,67284,South,4.1
13-06-2023,Sunfeast Biscuits,Food,221,175,38675,North,4.2
13-06-2023,Bingo Chips,Food,51,659,33609,South,4.8
13-06-2023,Yippee Noodles,Food,121,451,54571,North,3.9
13-06-2023,Classmate Notebooks,Stationery,216,159,34344,East,4.9
13-06-2023,Fiama Shower Gel,Personal Care,65,936,60840,West,3.7
13-06-2023,Vivel Soap,Personal Care,123,942,115866,North,3.6
13-06-2023,ITC Master Chef Frozen Foods,Food,207,982,203274,North,3.8
13-06-2023,Engage Deodorants,Personal Care,228,838,191064,West,4.8
13-06-2023,Candyman Toffees,Food,70,103,7210,West,3.5
14-06-2023,Aashirvaad Atta,Food,74,661,48914,East,4.9
14-06-2023,Sunfeast Biscuits,Food,282,938,264516,East,4.7
14-06-2023,Bingo Chips,Food,190,376,71440,South,4.3
14-06-2023,Yippee Noodles,Food,215,639,137385,West,4.2
14-06-2023,Classmate Notebooks,Stationery,156,51,7956,North,3.8
14-06-2023,Fiama Shower Gel,Personal Care,90,534,48060,South,4.7
14-06-2023,Vivel Soap,Personal Care,297,922,273834,South,4.5
14-06-2023,ITC Master Chef Frozen Foods,Food,248,550,136400,East,4.1
14-06-2023,Engage Deodorants,Personal Care,54,146,7884,South,3.6
14-06-2023,Candyman Toffees,Food,53,76,4028,East,4
15-06-2023,Aashirvaad Atta,Food,45,670,30150,East,4.8
15-06-2023,Sunfeast Biscuits,Food,194,118,22892,East,3.7
15-06-2023,Bingo Chips,Food,106,897,95082,East,5
15-06-2023,Yippee Noodles,Food,217,383,83111,East,4.2
15-06-2023,Classmate Notebooks,Stationery,88,628,55264,South,3.8
15-06-2023,Fiama Shower Gel,Personal Care,106,218,23108,East,4.3
15-06-2023,Vivel Soap,Personal Care,12,363,4356,South,4.4
15-06-2023,ITC Master Chef Frozen Foods,Food,52,952,49504,North,4.7
15-06-2023,Engage Deodorants,Personal Care,279,229,63891,East,4.5
15-06-2023,Candyman Toffees,Food,19,632,12008,South,4.7
16-06-2023,Aashirvaad Atta,Food,237,966,228942,North,4.1
16-06-2023,Sunfeast Biscuits,Food,106,123,13038,East,5
16-06-2023,Bingo Chips,Food,179,868,155372,West,4.5
16-06-2023,Yippee Noodles,Food,217,602,130634,South,4.3
16-06-2023,Classmate Notebooks,Stationery,164,333,54612,South,3.8
16-06-2023,Fiama Shower Gel,Personal Care,196,547,107212,East,4.2
16-06-2023,Vivel Soap,Personal Care,123,248,30504,North,4.1
16-06-2023,ITC Master Chef Frozen Foods,Food,224,493,110432,East,3.5
16-06-2023,Engage Deodorants,Personal Care,212,123,26076,West,4.6
16-06-2023,Candyman Toffees,Food,126,215,27090,West,3.8
17-06-2023,Aashirvaad Atta,Food,129,658,84882,North,3.6
17-06-2023,Sunfeast Biscuits,Food,139,401,55739,South,4.2
17-06-2023,Bingo Chips,Food,146,885,129210,North,4.9
17-06-2023,Yippee Noodles,Food,103,217,22351,North,4.6
17-06-2023,Classmate Notebooks,Stationery,158,963,152154,West,4.8
17-06-2023,Fiama Shower Gel,Personal Care,83,926,76858,South,4.8
17-06-2023,Vivel Soap,Personal Care,221,150,33150,North,4.4
17-06-2023,ITC Master Chef Frozen Foods,Food,82,63,5166,East,4.6
17-06-2023,Engage Deodorants,Personal Care,141,387,54567,West,4.3
17-06-2023,Candyman Toffees,Food,56,156,8736,North,3.6
18-06-2023,Aashirvaad Atta,Food,88,204,17952,North,4.2
18-06-2023,Sunfeast Biscuits,Food,256,580,148480,South,3.6
18-06-2023,Bingo Chips,Food,226,203,45878,West,4
18-06-2023,Yippee Noodles,Food,190,180,34200,South,4
18-06-2023,Classmate Notebooks,Stationery,284,322,91448,West,3.9
18-06-2023,Fiama Shower Gel,Personal Care,186,745,138570,East,4
18-06-2023,Vivel Soap,Personal Care,58,616,35728,West,4.7
18-06-2023,ITC Master Chef Frozen Foods,Food,127,824,104648,West,4
18-06-2023,Engage Deodorants,Personal Care,198,871,172458,North,4.1
18-06-2023,Candyman Toffees,Food,34,315,10710,West,3.6
19-06-2023,Aashirvaad Atta,Food,209,206,43054,South,4.2
19-06-2023,Sunfeast Biscuits,Food,157,385,60445,South,4.5
19-06-2023,Bingo Chips,Food,163,139,22657,North,4.4
19-06-2023,Yippee Noodles,Food,35,170,5950,East,4.2
19-06-2023,Classmate Notebooks,Stationery,77,814,62678,South,4.1
19-06-2023,Fiama Shower Gel,Personal Care,117,335,39195,South,3.9
19-06-2023,Vivel Soap,Personal Care,53,978,51834,West,4.6
19-06-2023,ITC Master Chef Frozen Foods,Food,107,797,85279,West,3.7
19-06-2023,Engage Deodorants,Personal Care,75,795,59625,East,5
19-06-2023,Candyman Toffees,Food,214,840,179760,West,4.1
20-06-2023,Aashirvaad Atta,Food,139,645,89655,South,4.8
20-06-2023,Sunfeast Biscuits,Food,192,317,60864,West,4.6
20-06-2023,Bingo Chips,Food,109,127,13843,South,4.4
20-06-2023,Yippee Noodles,Food,53,558,29574,North,4.3
20-06-2023,Classmate Notebooks,Stationery,201,405,81405,West,3.7
20-06-2023,Fiama Shower Gel,Personal Care,189,172,32508,North,4.4
20-06-2023,Vivel Soap,Personal Care,60,120,7200,East,4.3
20-06-2023,ITC Master Chef Frozen Foods,Food,271,133,36043,East,4.8
